population,income,averlight,places,b_diversity,dev_intensity,cell_id,lng,lat,msa,beauty,culture,education,entertainment,finance,food,health,nightclub,office,other,public_use,recreation,religious,residential,restaurant,retail,service,transportation,b_price,b_opening_0,b_opening_1,b_opening_2,b_opening_3,b_opening_4,b_opening_5,b_opening_6,b_opening_7,b_opening_8,b_opening_9,b_opening_10,b_opening_11,b_opening_12,b_opening_13,b_opening_14,b_opening_15,b_opening_16,b_opening_17,b_opening_18,b_opening_19,b_opening_20,b_opening_21,b_opening_22,b_opening_23,b_opening_count,insta_0,insta_1,insta_10,insta_11,insta_12,insta_13,insta_14,insta_15,insta_16,insta_17,insta_18,insta_19,insta_2,insta_20,insta_21,insta_22,insta_23,insta_3,insta_4,insta_5,insta_6,insta_7,insta_8,insta_9,insta_like,insta_cnt,insta_advertising,insta_animal,insta_car,insta_entertainment,insta_food,insta_nature,insta_people,insta_sports
1370,125903,35,46,2.11,54,25952,-122.02838,37.390435,sanjose,1,0,2,0,6,7,1,0,1,11,0,0,0,0,2,7,6,2,1.25,2,2,2,2,2,2,3,9,12,16,23,25,26,26,24,23,22,20,18,12,11,7,5,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,47261,28,36,1.87,57,25953,-122.022733,37.390388,sanjose,0,1,1,0,3,1,2,0,1,16,0,0,1,0,0,3,5,2,0.0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,85453,36,17,1.6,61,25954,-122.017085,37.390341,sanjose,0,0,2,0,3,1,0,0,0,6,0,0,1,0,0,0,0,4,0.0,1,1,1,1,1,1,2,3,4,4,5,5,5,5,5,4,4,3,3,3,2,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,85453,52,18,1.83,69,25955,-122.011437,37.390294,sanjose,0,0,4,0,0,1,0,0,1,6,0,0,1,0,0,1,2,2,0.0,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,3,1,2,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,85453,64,33,2.11,55,25956,-122.00579,37.390247,sanjose,1,0,1,0,3,10,2,0,1,5,0,0,0,0,3,3,1,3,2.0,1,1,1,1,1,1,1,2,2,8,10,18,17,17,17,15,15,14,13,11,10,2,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,85453,64,21,1.61,68,25957,-122.000142,37.390199,sanjose,0,0,3,0,0,0,2,0,0,8,0,0,0,0,0,1,4,3,0.0,0,0,0,0,0,0,0,1,4,4,5,5,5,5,5,5,5,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,106131,59,83,1.17,68,25958,-121.994494,37.390151,sanjose,0,0,1,0,5,0,7,0,10,55,0,0,0,0,2,0,3,0,2.0,1,1,1,1,1,1,1,2,10,21,22,24,24,24,24,24,24,11,5,4,4,3,2,1,24,1,0,0,1,0,0,0,0,0,3,2,3,0,1,2,1,1,0,0,0,0,0,0,0,443,15,0,0,0,0,11,0,0,0
237,37470,66,40,1.87,75,25959,-121.988847,37.390103,sanjose,0,0,0,0,1,11,6,0,3,11,0,1,0,0,3,2,2,0,1.36,2,2,2,2,2,3,5,8,9,13,19,22,21,21,21,21,21,20,18,18,17,14,8,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,125134,79,8,0.9,69,25960,-121.983199,37.390055,sanjose,0,0,0,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,60000,75,59,1.18,66,25961,-121.977552,37.390006,sanjose,0,0,0,0,8,1,1,0,4,40,0,0,1,0,1,2,1,0,3.0,0,0,0,0,0,0,1,3,11,15,15,16,16,16,16,15,15,4,4,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,60000,72,87,1.11,69,25962,-121.971904,37.389957,sanjose,0,0,0,0,9,2,3,0,8,60,0,0,0,0,0,4,0,1,0.0,2,2,2,2,2,2,2,4,14,19,21,22,22,21,20,20,18,7,2,2,2,2,2,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,60000,75,51,1.56,82,25963,-121.966256,37.389908,sanjose,1,1,0,0,2,2,6,0,4,28,0,0,0,0,0,0,3,4,2.0,0,0,0,0,1,1,2,2,11,16,18,18,19,18,18,18,18,12,9,3,3,3,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,118833,68,106,0.89,82,25964,-121.960609,37.389858,sanjose,0,0,0,0,4,1,0,0,5,81,0,0,0,0,0,8,7,0,0.0,0,0,0,0,0,0,1,9,16,35,35,35,35,35,34,33,32,11,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,74615,53,27,1.49,71,25965,-121.954961,37.389809,sanjose,0,0,1,0,3,2,0,0,1,13,0,0,0,0,1,0,6,0,1.67,2,2,2,2,2,2,3,5,9,15,16,16,17,17,17,17,15,10,7,5,3,3,3,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,74615,48,36,1.33,60,25966,-121.949314,37.389759,sanjose,0,0,2,0,2,2,0,0,0,23,0,1,2,0,0,0,3,1,0.0,0,0,0,0,0,0,0,1,6,10,11,11,11,11,11,11,8,3,2,2,1,1,0,0,12,0,3,0,0,1,1,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,395,10,2,1,0,0,2,0,1,0
114,118833,46,98,1.1,79,25967,-121.943666,37.389708,sanjose,0,0,0,0,1,3,2,0,0,61,0,0,1,0,0,7,23,0,0.0,1,1,1,1,1,1,2,6,16,24,26,28,28,28,28,28,25,10,3,2,1,1,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,134464,45,12,0.29,55,25968,-121.938019,37.389658,sanjose,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0.0,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,134464,50,110,1.34,71,25969,-121.932371,37.389607,sanjose,0,0,2,0,7,3,5,0,6,68,0,0,0,0,0,10,7,0,1.67,2,2,2,2,3,3,4,6,19,35,35,37,38,38,38,38,36,9,5,4,4,3,2,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,134464,59,118,1.33,78,25970,-121.926724,37.389556,sanjose,0,0,0,0,5,1,21,0,10,67,0,0,0,0,0,3,11,0,2.0,0,0,0,0,0,0,0,8,19,23,24,24,28,28,28,27,22,10,8,7,5,5,4,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,134464,63,13,1.27,78,25971,-121.921077,37.389504,sanjose,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,2,3,0,0.0,0,0,0,0,0,1,2,4,7,8,8,8,8,8,8,8,7,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,134464,59,18,1.04,78,25972,-121.915429,37.389453,sanjose,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,2,4,0,2.0,0,0,0,0,0,0,0,1,5,6,6,6,6,6,6,6,4,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,134464,53,81,1.04,68,25973,-121.909782,37.389401,sanjose,0,1,0,0,1,2,1,0,1,58,0,0,0,0,1,5,11,0,1.0,2,2,2,2,2,2,2,6,15,23,25,26,27,27,27,25,23,12,4,3,3,2,2,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,75417,50,24,1.06,71,25974,-121.904134,37.389349,sanjose,0,0,1,0,0,1,0,0,0,17,0,0,2,0,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,1,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,136597,48,21,1.34,65,25975,-121.898487,37.389296,sanjose,0,0,0,0,1,0,0,0,1,11,0,0,0,0,0,1,5,2,0.0,1,1,1,1,1,1,1,2,3,7,7,7,7,7,7,7,7,5,4,2,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,148254,44,41,1.24,66,25976,-121.89284,37.389243,sanjose,0,0,0,0,1,7,5,0,1,24,0,0,0,0,0,0,3,0,2.0,1,1,1,1,1,1,2,3,4,8,9,15,14,13,12,9,8,8,5,4,3,2,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,96250,34,54,1.8,66,25977,-121.887192,37.38919,sanjose,2,0,0,0,5,12,12,0,0,15,0,0,0,0,0,2,4,2,1.5,0,0,0,0,0,0,1,2,4,13,15,21,19,19,19,19,19,16,12,9,8,4,0,0,23,14,9,0,2,0,2,0,5,6,5,5,5,3,7,6,9,11,2,2,1,0,0,0,1,4429,95,5,1,2,2,72,0,3,1
877,96250,21,11,0.92,57,25978,-121.881545,37.389137,sanjose,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,4,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,115156,17,12,1.82,49,25979,-121.875898,37.389083,sanjose,0,0,0,0,1,0,1,0,1,3,0,1,0,0,0,0,3,2,0.0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,91842,21,3,1.1,55,25980,-121.87025,37.38903,sanjose,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,81136,31,100,2.01,66,25981,-121.864603,37.388976,sanjose,4,0,0,1,12,10,31,0,4,19,0,0,0,0,4,2,5,6,1.18,2,2,2,2,3,4,7,11,19,27,31,31,29,29,29,29,28,26,24,17,12,9,3,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,99345,27,74,1.64,64,25982,-121.858956,37.388921,sanjose,0,1,0,1,14,4,23,0,0,23,0,0,0,0,0,1,6,1,1.33,7,8,8,8,8,8,8,11,22,36,38,39,38,38,37,37,37,22,17,12,12,11,8,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,64076,16,4,0.56,51,25983,-121.853309,37.388867,sanjose,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,118194,13,18,1.04,56,25984,-121.847661,37.388812,sanjose,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,2,4,0.0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,75179,13,5,1.33,55,25985,-121.842014,37.388756,sanjose,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,75179,13,5,0.5,59,25986,-121.836367,37.388701,sanjose,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,102250,14,11,0.76,23,25987,-121.83072,37.388645,sanjose,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,2,0.0,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,102250,8,4,1.04,21,25988,-121.825072,37.388589,sanjose,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,102250,6,5,0.95,11,25989,-121.819425,37.388533,sanjose,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,504,8,0,0,1,0,1,0,3,2
143,167500,4,7,0.41,23,25990,-121.813778,37.388477,sanjose,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,0.0,5,26061,-122.197768,37.396212,sanjose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,131250,2,3,0.64,9,26062,-122.19212,37.396174,sanjose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,171071,3,1,0.0,13,26066,-122.169527,37.396017,sanjose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,171071,19,11,0.86,37,26069,-122.152582,37.395897,sanjose,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,164048,29,17,1.76,29,26070,-122.146933,37.395856,sanjose,0,0,2,0,0,1,4,0,1,3,0,0,1,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,250001,22,1,0.0,17,26071,-122.141285,37.395815,sanjose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,250001,12,4,1.39,27,26072,-122.135637,37.395774,sanjose,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,117386,6,6,1.01,23,26073,-122.129989,37.395733,sanjose,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,117386,9,11,1.17,34,26074,-122.12434,37.395691,sanjose,0,0,2,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,155104,16,9,1.3,33,26075,-122.118692,37.395649,sanjose,0,1,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,141438,23,14,1.65,34,26076,-122.113044,37.395607,sanjose,0,0,2,0,2,0,0,0,0,4,0,0,1,0,0,1,4,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,141438,18,126,1.4,36,26077,-122.107396,37.395564,sanjose,0,0,1,0,7,0,51,0,15,43,0,0,1,0,0,0,8,0,0.0,0,0,0,0,0,0,0,5,26,34,35,34,34,34,33,31,28,9,5,4,3,2,2,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,76083,19,105,1.99,65,26078,-122.101747,37.395522,sanjose,4,0,1,0,9,10,7,0,2,42,0,1,1,0,3,11,11,3,1.79,2,2,2,2,3,4,10,16,30,40,48,52,52,51,49,49,49,42,35,28,23,9,6,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,85043,25,42,2.33,56,26079,-122.096099,37.395479,sanjose,2,1,3,0,3,3,4,0,4,12,0,2,1,0,1,1,4,1,1.0,1,1,1,1,1,1,2,5,6,12,19,20,20,20,20,20,19,18,13,7,5,3,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,96563,29,33,1.8,50,26080,-122.090451,37.395435,sanjose,0,1,2,0,3,2,1,0,1,15,0,0,1,0,0,0,2,5,0.0,0,0,0,0,0,0,3,3,4,5,5,5,5,5,5,5,4,3,3,3,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,109321,40,161,1.89,66,26081,-122.084803,37.395392,sanjose,9,2,0,0,4,25,12,0,12,69,0,1,0,0,10,10,3,4,1.77,0,0,0,0,0,0,1,5,12,33,47,83,83,84,76,74,73,63,49,35,27,20,8,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,109321,47,186,1.8,72,26082,-122.079155,37.395348,sanjose,3,1,1,0,12,26,8,4,14,89,0,0,0,0,7,5,13,2,1.67,3,3,3,3,3,3,4,9,17,38,46,74,74,71,56,56,56,44,28,19,18,13,7,3,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,126721,41,29,1.15,58,26083,-122.073507,37.395304,sanjose,0,0,0,0,1,1,0,0,1,18,0,2,0,0,0,0,6,0,0.0,2,2,2,2,2,2,2,2,8,11,11,12,12,12,11,11,11,6,3,2,2,2,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,117649,33,16,0.7,50,26084,-122.067859,37.395259,sanjose,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0.0,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,5,4,2,2,2,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,178500,40,26,1.65,63,26085,-122.06221,37.395215,sanjose,0,0,2,0,1,0,1,0,0,12,0,3,0,0,0,1,3,2,0.0,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,178500,55,12,0.84,64,26086,-122.056562,37.39517,sanjose,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,103542,54,6,0.45,64,26087,-122.050914,37.395125,sanjose,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,119063,57,18,1.16,65,26088,-122.045266,37.395079,sanjose,0,0,0,0,0,0,3,0,0,11,0,1,0,0,0,2,1,0,0.0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,122188,62,40,1.08,78,26089,-122.039618,37.395033,sanjose,0,0,0,0,0,3,6,0,0,26,0,0,1,0,0,4,0,0,0.0,1,1,1,1,1,1,1,1,5,8,8,9,9,9,8,8,8,2,1,1,1,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,122188,58,59,1.27,75,26090,-122.03397,37.394987,sanjose,0,0,1,0,2,2,1,0,1,37,0,0,0,0,0,2,11,2,1.5,2,2,2,2,2,3,4,6,9,13,13,15,15,15,15,15,15,10,7,5,5,4,4,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,95096,42,16,1.35,60,26091,-122.028322,37.394941,sanjose,0,0,2,0,0,0,1,0,0,8,0,0,0,0,0,2,3,0,0.0,1,1,1,1,1,1,2,2,4,5,6,6,7,7,7,7,7,5,2,2,2,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,59519,30,16,1.72,53,26092,-122.022674,37.394894,sanjose,0,0,3,0,0,1,2,0,0,6,0,1,0,0,0,2,1,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,92799,34,37,2.06,67,26093,-122.017026,37.394848,sanjose,2,0,0,1,8,3,1,0,1,8,0,0,0,0,2,1,8,2,1.14,3,3,3,3,3,4,5,8,11,14,20,21,20,20,20,19,19,19,16,12,9,6,6,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,77344,33,9,1.27,58,26094,-122.011378,37.394801,sanjose,0,0,1,0,0,0,2,0,0,4,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,86027,31,3,1.1,62,26095,-122.00573,37.394753,sanjose,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,86027,33,10,0.9,65,26096,-122.000082,37.394706,sanjose,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,1.0,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
